id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
17202,1,1.992316,4.647157,4.640929,4.742527,5.145809,5.841137,5.809154,-0.341942,0.43744,0.555149,1.543092,-0.314136,0.381641
11322,0,-0.616452,-0.619849,-0.651179,-0.661173,-0.667445,-0.657713,-0.647267,-0.170898,-0.206557,-0.278342,-0.287317,-0.292864,-0.2751
21007,0,-1.486041,-0.569641,-0.54486,-0.677929,-0.672497,-0.663059,-0.652724,-0.257416,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
22251,1,0.253137,-0.588559,-0.561102,-0.518126,-0.483897,-0.385228,-0.356938,-0.251378,-0.170186,-0.22626,0.011102,-0.248683,-0.254006
1552,0,0.253137,-0.277116,-0.252486,-0.213447,-0.180563,-0.098812,-0.033966,-0.221191,-0.170186,-0.233587,0.011102,0.013131,-0.180878
27585,1,0.253137,-0.346526,-0.315277,-0.276029,-0.223917,-0.177156,-0.182942,-0.257416,-0.191887,-0.217286,-0.24423,-0.248683,-0.250631
19168,1,1.992316,0.010262,0.025809,0.111363,0.189036,0.259714,0.306705,-0.341942,-0.03998,-0.183208,-0.180397,-0.189775,-0.169628
27563,0,0.253137,-0.43647,-0.420879,-0.41051,-0.370858,-0.34465,-0.326746,-0.263453,-0.196227,-0.222966,-0.26338,-0.268319,-0.257043
3251,0,0.253137,0.484278,0.707252,0.435121,0.544693,0.651844,0.718287,2.073079,-0.109423,-0.126411,-0.113245,-0.10534,-0.107751
7363,0,0.253137,2.210898,4.840135,2.716419,2.943756,3.268178,3.321157,0.865569,0.177029,0.271165,0.330267,0.274944,0.297263
1342,0,-1.486041,-0.692016,-0.595525,-0.527528,-0.61691,-0.621576,-0.637041,0.069638,0.206152,-0.093696,-0.147076,-0.253003,0.143358
6081,0,-0.616452,-0.586115,0.001797,-0.596038,-0.534851,0.152322,-0.607655,2.638315,-0.01051,0.206133,2.856263,-0.138459,0.440706
6928,0,0.253137,-0.361845,-0.357414,-0.509705,-0.48898,-0.480794,-0.461366,-0.270276,-0.191887,-0.261815,-0.276146,-0.281409,-0.2661
26811,0,0.253137,-0.039605,-0.008108,0.025045,0.087873,-0.20673,-0.171708,-0.235198,-0.171618,-0.215923,-0.246017,-0.183229,-0.220255
15314,0,0.253137,-0.440504,-0.411817,-0.376594,-0.331904,-0.292229,-0.263475,-0.257416,-0.19831,-0.219217,-0.24423,-0.248683,-0.23713
27737,1,1.992316,-0.509344,-0.479764,-0.4508,-0.407185,-0.36878,-0.35949,-0.24836,-0.201956,-0.206779,-0.218186,-0.314136,-0.197754
25166,0,0.253137,-0.005871,0.007994,0.039249,-0.099841,-0.167649,-0.1079,-0.231334,-0.148485,-0.183208,-0.116564,-0.117776,-0.22588
12052,0,1.992316,-0.465872,-0.440128,-0.414548,-0.354536,-0.334321,-0.287554,-0.251378,-0.213588,-0.15481,-0.308063,-0.176684,-0.293382
6949,0,-0.616452,-0.544585,-0.580224,-0.440331,-0.467202,0.551048,-0.066105,0.137199,0.533228,-0.296801,1.126838,1.972478,0.009366
25097,1,-0.616452,-0.511476,-0.507626,-0.672305,-0.388345,-0.615687,-0.625857,-0.275227,-0.240063,0.741442,-0.124224,-0.209411,-0.293382
1506,0,0.253137,0.674569,0.29597,0.257048,0.222597,0.086232,-0.030372,-0.138416,-0.166323,-0.125957,-0.22508,-0.215956,-0.216204
10614,0,-1.486041,-0.695642,-0.655858,-0.677929,-0.672497,-0.663059,-0.652724,-0.191003,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
6469,0,0.253137,3.127885,3.287698,3.391836,2.699802,2.896427,3.011383,0.322189,0.221776,0.157572,0.202601,0.229127,0.128507
2385,0,-1.486041,-0.642229,-0.660607,-0.665585,-0.692192,-0.669029,-0.69284,-0.281566,-0.213588,-0.296801,0.017485,-0.314136,-0.293382
16648,0,-0.616452,-0.125448,-0.254593,-0.342188,-0.493379,-0.276258,-0.625857,-0.254095,-0.201522,-0.240005,-0.293062,-0.209411,-0.050599
23813,0,0.253137,1.852208,1.951495,1.72542,1.807039,1.818217,1.899552,0.261814,0.48145,0.556228,0.649431,0.667665,0.269137
16781,1,-0.616452,-0.674796,-0.653722,-0.675347,-0.651885,-0.641248,-0.630458,-0.181826,-0.249221,-0.221489,-0.22342,-0.227345,-0.058137
23158,0,-0.616452,1.266492,-0.668222,-0.673112,-0.526706,-0.644965,0.0778,-0.244133,-0.242363,0.235895,-0.237846,2.533413,-0.293382
28119,1,0.253137,3.361593,3.593869,3.824335,4.236771,3.866719,4.027887,0.44294,0.350637,0.341025,0.330267,0.215447,0.098413
6558,1,-0.616452,-0.686747,-0.674376,-0.662413,-0.661678,-0.646413,-0.643825,-0.276978,-0.210289,-0.296801,-0.243464,-0.279446,-0.254231
29662,0,-0.616452,-0.494419,-0.656139,1.092124,-0.601009,-0.497028,0.071839,-0.106236,5.081439,0.274119,0.336969,2.511355,0.658119
27208,0,0.253137,0.207547,0.257977,0.995409,0.99904,0.806295,0.883333,-0.160815,1.914406,-0.289418,0.011102,-0.052323,-0.012122
17483,1,-1.486041,-0.66169,-0.655858,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
4101,1,-0.616452,-0.683555,-0.685504,-0.672305,-0.649492,-0.663059,-0.543964,-0.318395,-0.240063,-0.212742,-0.308063,0.109805,-0.293382
20457,0,-1.486041,-0.632981,-0.595764,-0.474593,-0.486602,-0.610687,-0.530951,0.069397,0.358058,0.386065,-0.103797,0.162888,-0.186953
11434,0,1.992316,0.115023,0.176373,0.222037,0.328128,0.488577,0.501623,-0.160815,-0.157165,-0.126411,0.119618,-0.314136,-0.124626
18543,0,-0.616452,0.210603,0.219297,-0.116299,-0.288441,-0.658058,-0.642061,-0.160815,-0.121359,-0.179516,-0.288466,-0.272573,-0.293382
17101,1,-0.616452,-0.693605,-0.688876,-0.675766,-0.670166,-0.660591,-0.650205,-0.341942,-0.25699,-0.296801,-0.308063,-0.304318,2.204147
15327,0,-0.616452,-0.479398,0.465248,-0.672218,-0.648372,-0.650295,-0.639694,3.884345,-0.222615,-0.208653,-0.308063,-0.263344,-0.0866
4349,0,-0.616452,-0.688675,-0.685419,-0.672218,-0.666342,-0.656545,-0.646075,-0.318033,-0.239802,-0.27431,-0.282785,-0.288217,-0.248831
10786,0,-0.616452,-0.606159,-0.650223,-0.521674,-0.264814,-0.357283,-0.639543,-0.166792,0.213313,0.759049,-0.308063,-0.262755,0.19601
6,0,0.253137,0.178947,0.110856,0.152777,-0.371029,-0.340357,-0.316487,-0.191003,-0.178215,-0.259486,-0.24423,-0.248683,-0.248381
8706,0,0.253137,0.709363,0.876207,0.963195,-0.116054,-0.069485,-0.006159,0.261814,-0.03998,-0.216604,-0.22508,-0.117776,-0.293382
21116,0,0.253137,1.887531,2.000812,1.674748,3.981641,3.45865,3.535335,0.155492,0.129374,11.806738,0.268732,0.341838,0.214404
28354,0,-0.616452,0.126173,-0.217332,-0.365592,-0.310204,-0.414112,-0.5935,-0.0394,-0.03998,0.074535,-0.042071,-0.083282,0.129689
1365,0,1.992316,-0.496252,-0.447561,-0.419292,-0.384366,-0.349042,-0.323119,-0.14874,-0.204907,-0.228645,-0.24423,-0.248683,-0.293382
28107,0,-1.486041,-0.288279,-0.541698,-0.467873,-0.672497,-0.600423,-0.539363,0.299548,0.375506,-0.296801,-0.064987,0.12774,-0.293382
28888,0,0.253137,-0.645652,-0.606316,-0.655506,-0.64074,-0.646002,-0.573501,0.021881,-0.1895,-0.180652,-0.241868,-0.052323,0.057236
18161,0,-1.486041,-0.351823,-0.34245,-0.330407,-0.672497,-0.663059,-0.652724,-0.221191,-0.213154,-0.296801,-0.308063,-0.314136,-0.293382
22310,0,-1.486041,-0.324702,-0.292614,-0.241018,-0.147718,-0.663059,-0.652724,-0.251378,-0.126784,-0.069615,-0.308063,-0.314136,-0.293382
23472,0,0.253137,-0.059949,-0.028917,-0.025583,0.022525,0.05498,0.097497,-0.221191,-0.25699,-0.188888,-0.20593,-0.104685,-0.293382
20591,0,-1.486041,-0.676385,-0.648102,-0.626911,-0.406828,-0.623369,-0.630878,-0.15683,-0.102696,0.678681,-0.152629,-0.228589,0.035073
16283,0,-0.616452,-0.531996,-0.501304,-0.586362,-0.491094,-0.637892,-0.632037,0.476207,0.01922,0.36931,-0.210271,-0.233367,-0.282075
15586,1,1.992316,0.256953,0.360686,0.424666,0.53392,0.632007,0.697835,0.050499,-0.109423,-0.126411,-0.116564,-0.111231,-0.118439
22333,1,-1.486041,-0.626381,-0.552433,-0.519006,-0.410061,-0.660591,-0.574458,0.253421,0.221342,0.662097,-0.298488,-0.009058,-0.244274
7192,0,0.253137,-0.446887,-0.431684,-0.398196,-0.3622,-0.417352,-0.601694,-0.251378,-0.196227,-0.239493,-0.288466,-0.235592,-0.293382
12766,1,-0.616452,-0.608061,-0.636398,-0.633039,-0.651559,-0.627217,-0.55911,-0.275046,-0.212546,-0.219955,-0.168396,0.052534,-0.249731
14904,0,0.253137,-0.58458,-0.557379,-0.546563,-0.572997,-0.546538,-0.558271,0.209891,0.135624,0.044376,0.013017,0.014374,-0.01111
25943,0,-0.616452,-0.681029,-0.681204,-0.673372,-0.655771,-0.657861,-0.632138,-0.29992,-0.243275,-0.235688,-0.287891,-0.23389,-0.254231
8458,0,0.253137,4.724348,3.14333,2.248418,1.956654,1.712651,1.442918,0.58754,0.187098,0.39129,0.093127,0.412789,-0.117651
17864,1,1.992316,-0.495016,-0.490738,-0.479827,-0.43274,-0.41829,-0.385836,-0.341942,-0.25699,-0.170372,-0.308063,-0.222109,-0.293382
10921,1,-1.486041,-0.695642,-0.690983,-0.663898,-0.668938,-0.608285,-0.518726,-0.341942,-0.21476,-0.283795,-0.095499,0.208182,-0.263119
22513,0,0.253137,2.129238,2.291499,1.719941,1.941234,2.171743,2.321948,0.153138,0.090225,0.050113,0.138768,0.192669,0.139758
23315,0,0.253137,0.235836,0.134489,0.092113,0.126501,-0.068004,-0.162254,0.020312,-0.168971,-0.01225,0.011102,0.013131,-0.124626
10735,0,-0.616452,-0.424696,-0.588739,-0.662124,-0.641906,-0.637152,-0.587421,0.153319,-0.20903,-0.182526,-0.17995,-0.051079,-0.264694
27371,0,-0.616452,-0.608957,-0.6465,-0.48548,-0.607288,-0.49966,-0.597026,-0.14874,0.328936,-0.058539,0.330267,-0.085049,0.039179
9181,0,0.253137,3.487349,1.991328,2.093317,2.27903,2.432615,2.408828,0.080687,0.030114,0.066754,0.107043,0.104307,0.046998
1923,1,-0.616452,-0.58037,-0.547965,-0.506317,-0.487503,-0.509496,-0.500692,-0.221191,-0.170186,-0.296801,-0.308063,0.278479,-0.180878
26824,0,0.253137,-0.441128,-0.512207,-0.478875,-0.434186,-0.413717,-0.48165,-0.237854,-0.178693,-0.142258,-0.23408,-0.236378,-0.252149
7501,0,-0.616452,-0.462817,-0.656602,-0.660322,-0.654512,-0.644422,-0.617344,-0.11988,-0.256729,-0.230804,-0.23574,-0.248028,-0.293101
8113,0,0.253137,-0.148983,-0.118333,-0.188774,-0.204657,-0.185841,-0.179751,0.008599,-0.256729,-0.240005,-0.24423,-0.235592,-0.231505
3014,0,-1.486041,-0.687711,-0.675064,-0.66968,-0.660015,-0.647992,-0.632759,-0.273536,-0.232164,-0.251194,-0.249592,-0.236312,-0.272288
27464,0,0.253137,-0.695642,-0.677636,-0.661057,-0.660373,-0.650229,-0.652724,-0.284585,-0.213588,-0.296801,-0.308063,-0.314136,-0.293382
16692,0,0.253137,-0.38136,-0.294735,-0.236533,-0.202636,-0.360194,-0.36399,-0.010239,-0.118017,-0.097899,-0.103797,-0.150503,-0.124626
17656,0,-0.616452,-0.682211,-0.677088,-0.663667,-0.657124,-0.646775,-0.640936,-0.282109,-0.213978,-0.240516,-0.24474,-0.268122,-0.23758
8421,0,0.253137,-0.444605,-0.539703,-0.536973,-0.515157,-0.512621,-0.495873,-0.271544,-0.204907,-0.269482,-0.287572,-0.292144,-0.283594
18925,0,0.253137,0.139156,0.198896,0.277799,0.398948,0.454825,0.487434,-0.160815,-0.105083,-0.098013,-0.186652,-0.177273,-0.124626
3351,1,1.992316,-0.380967,-0.374527,-0.362665,-0.310375,-0.288314,-0.244517,-0.341942,-0.25699,-0.194567,-0.308063,-0.18912,-0.249506
22785,0,-1.486041,-0.69135,-0.53983,-0.524889,-0.667585,-0.657861,-0.647418,0.307578,0.203634,-0.278854,-0.287891,-0.293453,-0.275606
21560,0,0.253137,-0.49598,-0.459925,-0.424671,-0.38819,-0.356049,-0.332388,-0.221191,-0.196748,-0.233473,-0.276784,-0.27938,-0.270881
11182,0,0.253137,0.447176,0.542413,0.625983,0.757931,0.905742,0.996845,-0.040064,-0.03998,-0.069615,0.011102,0.013131,-0.012122
3586,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
9927,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.615358,-0.652724,-0.341942,-0.25699,-0.296801,-0.122947,-0.314136,-0.293382
25786,0,-1.486041,-0.654588,-0.635274,-0.579253,-0.651979,-0.564648,-0.620451,-0.102553,0.041615,-0.22183,0.07385,-0.188335,0.418317
15582,0,0.253137,0.126308,0.174898,0.143102,0.128133,0.078074,-0.021389,-0.209115,-0.157295,-0.19735,-0.23874,-0.097682,-0.229142
195,0,-0.616452,-0.046627,-0.436475,-0.414764,-0.672715,-0.661874,-0.641675,-0.221191,-0.213588,-0.183208,-0.276146,-0.248683,0.832275
5174,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
3278,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
3997,1,0.253137,-0.56277,-0.528308,-0.571452,-0.462974,-0.552295,-0.538524,-0.202897,-0.166063,-0.268403,-0.24423,-0.281409,-0.265256
23784,0,0.253137,-0.338446,-0.313408,-0.272179,-0.251648,-0.444706,-0.442828,-0.221191,-0.182382,-0.205188,-0.290764,-0.166866,-0.293382
18846,1,1.992316,0.465388,0.483163,0.45081,0.555061,0.667733,0.6775,-0.130627,-0.069233,-0.126411,0.266434,-0.314136,-0.124626
19157,0,-1.486041,-0.651206,-0.593081,-0.677929,-0.672497,-0.663059,-0.652724,0.08117,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
11417,0,-1.486041,-0.60419,-0.582065,-0.551566,-0.533561,-0.522129,-0.495604,-0.27408,-0.207728,-0.279194,-0.283934,-0.248683,-0.293382
12677,1,1.992316,-0.349758,-0.316359,-0.26683,-0.246876,-0.185166,-0.181683,-0.221191,-0.126784,-0.296801,-0.14848,-0.314136,-0.209004
21938,0,-1.486041,-0.679739,-0.690983,-0.677929,-0.661927,-0.663059,-0.652724,-0.341942,-0.25699,-0.25818,-0.308063,-0.314136,-0.268519
24417,0,0.253137,-0.020307,-0.019601,0.006285,0.073433,0.127304,0.160164,-0.040064,0.003422,-0.126411,-0.199547,-0.183229,-0.180878
20263,0,0.253137,-0.366965,-0.358496,-0.363862,-0.319297,-0.302723,-0.603743,-0.261038,-0.19614,-0.220467,-0.244102,-0.31034,-0.291751
11053,1,0.253137,0.798139,1.06725,0.970909,0.835233,0.983197,0.897892,0.69048,-0.256252,-0.069615,0.011102,-0.052323,-0.068374
23593,0,0.253137,-0.405833,-0.37641,-0.346024,-0.325095,-0.288183,-0.260956,-0.239303,-0.201435,-0.296801,-0.256103,-0.254901,1.412795
29277,0,0.253137,-0.030113,-0.005129,0.031246,0.026084,-0.333169,-0.320533,-0.221191,-0.170186,-0.182924,-0.26338,-0.258108,-0.23713
21667,0,0.253137,-0.220553,-0.200317,-0.140813,-0.196216,-0.397285,-0.652724,-0.239303,-0.126784,-0.228645,-0.180397,-0.314136,-0.293382
13693,0,0.253137,-0.022725,0.034521,0.09442,0.155756,0.209645,0.235693,-0.176332,-0.141193,-0.199565,-0.195589,-0.190167,-0.199441
895,1,-1.486041,-0.69241,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
12599,0,1.992316,-0.572969,-0.57667,-0.55768,-0.536795,-0.508674,-0.602114,-0.341942,-0.213588,-0.240005,-0.22508,-0.314136,-0.23713
27577,0,-0.616452,-0.669445,-0.699793,-0.618316,-0.660186,-0.641528,-0.609788,-0.304086,0.063663,-0.251818,-0.224314,-0.146314,-0.248156
12416,0,0.253137,-0.695642,2.538041,2.701811,3.043893,3.352394,3.444224,13.53344,0.107977,0.18597,0.253667,0.261854,0.49977
28692,0,0.253137,-0.012376,1.108474,0.120347,-0.063327,0.157865,-0.303758,4.813343,1.177919,-0.010603,0.978426,-0.127332,-0.291751
29946,0,0.253137,-0.30645,-0.293625,-0.247838,-0.228362,-0.513839,-0.652724,-0.24196,-0.126784,-0.240005,-0.276146,-0.314136,-0.293382
27945,0,0.253137,-0.4227,-0.38099,-0.509143,-0.440885,-0.544959,-0.652892,-0.160815,-0.083382,-0.069615,-0.116564,-0.314136,-0.262443
26667,0,0.253137,-0.68767,-0.660143,-0.652578,-0.614672,-0.600226,-0.652724,-0.209417,-0.191887,-0.085518,-0.301679,-0.314136,-0.293382
11881,0,1.992316,-0.406023,-0.256434,1.117315,1.299374,1.634127,1.789717,0.261814,3.866187,-0.038263,0.649559,0.209491,-0.293382
16861,0,0.253137,0.954994,1.045851,1.149558,1.352023,1.515797,1.610936,-0.040064,-0.060249,-0.012818,-0.070349,-0.063515,-0.074
4733,0,-1.486041,0.275192,0.090792,-0.317617,-0.681824,-0.672928,-0.662799,-0.211712,-0.191887,-0.296801,-0.308063,-0.314136,-0.293382
21589,0,-1.486041,-0.691364,-0.654748,-0.622787,-0.65986,-0.663059,-0.578119,-0.186233,-0.091021,-0.250626,-0.308063,-0.023327,-0.274819
3468,0,0.253137,1.297116,1.402941,1.459948,0.976983,1.079667,0.665209,0.082317,0.003422,-0.113916,-0.078264,-0.139376,-0.146115
25282,0,-0.616452,-0.692355,-0.646303,-0.607271,-0.591557,-0.575668,-0.546265,-0.149947,-0.181166,-0.240005,0.27403,-0.246916,-0.293157
9780,0,0.253137,1.349075,1.39815,1.446076,1.580308,0.227064,-0.550765,-0.02823,-0.119362,-0.08671,4.112048,-0.246719,-0.293382
1046,0,0.253137,-0.331044,-0.342324,-0.365289,-0.325966,-0.380886,-0.42654,-0.191003,-0.105083,-0.183208,-0.084647,-0.183229,-0.23713
14241,0,-0.616452,-0.55784,-0.587601,-0.508826,-0.50384,-0.514019,-0.434146,0.104535,0.255456,0.32251,0.2732,0.542059,0.103925
3116,0,-0.616452,-0.59596,-0.606962,-0.613241,-0.520317,-0.581738,-0.57387,-0.341942,-0.062289,0.271165,-0.308063,-0.006767,-0.029223
22304,0,-0.616452,-0.324838,-0.290028,-0.209308,-0.672497,-0.663059,-0.289217,-0.221191,-0.055084,-0.296801,-0.308063,1.102799,0.246636
8639,0,0.253137,-0.39433,-0.357217,-0.363977,-0.322111,-0.286867,-0.249907,-0.040064,-0.168059,-0.012818,-0.212313,-0.215956,-0.124626
926,1,-1.486041,-0.540932,-0.484612,-0.475472,-0.46358,-0.441992,-0.433088,-0.130627,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
13261,0,0.253137,-0.60946,-0.587517,-0.557176,-0.539748,-0.519645,-0.503194,-0.273778,-0.207555,-0.279478,-0.287891,-0.292471,-0.276338
15412,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
11311,0,0.253137,-0.554268,-0.530374,-0.498559,-0.477726,-0.452683,-0.436262,-0.25168,-0.191757,-0.263064,-0.269124,-0.283897,-0.266494
5869,0,-0.616452,-0.691215,-0.686403,-0.673228,-0.66743,-0.657696,-0.64725,-0.302577,-0.242841,-0.278286,-0.287253,-0.292798,-0.285282
25788,0,0.253137,-0.071398,-0.005565,0.00963,0.043152,0.113257,0.131164,-0.106477,-0.25699,-0.197861,-0.18678,-0.202669,-0.0902
29116,1,3.731494,-0.576092,-0.534505,-0.524039,-0.498384,-0.453818,-0.45213,-0.17289,-0.25699,-0.240005,-0.180397,-0.314136,-0.293382
20335,0,0.253137,1.1241,1.228379,1.294306,1.521302,1.758987,1.871611,0.039571,-0.03998,0.079477,0.330267,0.042127,0.01606
20738,0,-1.486041,-0.408399,-0.402431,-0.390495,-0.374557,-0.354371,-0.337594,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
3109,0,0.253137,2.493985,2.645934,2.427313,2.523062,2.753079,2.688075,0.292001,0.140138,0.129174,0.202601,0.176764,0.106007
19194,0,0.253137,0.91409,1.010065,1.039808,1.214626,1.235401,1.307694,0.020312,-0.061681,-0.052576,0.074935,-0.026141,-0.040248
24392,0,-1.486041,-0.35534,-0.401209,-0.443171,-0.672497,-0.663059,-0.652724,-0.260797,-0.213588,-0.296801,-0.308063,-0.314136,-0.293382
12933,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
19963,0,-0.616452,-0.467122,-0.570066,-0.622325,-0.470482,-0.51851,-0.399102,-0.251378,-0.089632,0.441555,-0.308063,0.674472,0.649625
20086,0,0.253137,0.390355,0.375719,0.388688,0.445442,0.322103,0.344789,-0.178928,-0.132209,-0.126411,-0.116564,-0.052323,-0.152752
14444,0,-0.616452,-0.686964,-0.573551,-0.640148,-0.640274,-0.585225,-0.633733,0.162677,-0.143277,-0.178835,-0.006005,-0.240108,-0.174465
21843,0,-0.616452,-0.385951,-0.529461,-0.500952,-0.485747,-0.488755,-0.129124,-0.25162,-0.158337,-0.182413,-0.269954,1.726831,4.353871
20864,0,-0.616452,0.11596,0.17841,0.192894,-0.666435,-0.656644,-0.646175,-0.130869,-0.20456,-0.274651,-0.283168,-0.288609,-0.271444
14163,0,0.253137,-0.411985,-0.428172,-0.428535,-0.38749,-0.509759,-0.621525,-0.341942,-0.204907,-0.126411,-0.308063,-0.297511,-0.201298
10892,0,0.253137,0.557586,0.606848,0.655141,0.349921,0.407338,0.4269,-0.127548,-0.091455,-0.164295,-0.158694,-0.164968,-0.165521
13089,0,-0.616452,-0.553766,-0.437993,-0.608496,-0.51612,0.147256,-0.552259,0.74518,-0.002655,0.354656,2.85888,0.077471,0.107863
2916,0,-0.616452,-0.471237,-0.513612,-0.515863,-0.508208,-0.599436,-0.568766,-0.301128,-0.204734,-0.281807,-0.30685,0.013131,-0.293382
24484,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
12087,0,0.253137,-0.018148,0.00472,-0.120164,-0.211388,-0.185117,-0.16437,-0.230247,-0.191583,-0.234325,-0.231463,-0.24109,-0.130251
15981,0,0.253137,-0.310483,-0.308434,-0.25476,-0.306457,-0.469132,-0.530548,-0.341942,-0.113199,-0.290667,-0.288977,-0.292864,-0.293382
26218,0,0.253137,-0.683963,-0.684942,-0.632794,-0.554593,-0.481205,0.983647,-0.341942,-0.121142,-0.012818,-0.052731,5.576668,0.550397
10281,0,-0.616452,-0.648477,-0.186716,-0.246267,-0.356339,-0.450479,-0.638636,11.802775,0.617384,-0.126411,-0.27538,-0.259221,9.005342
5077,0,0.253137,-0.344462,-0.312509,-0.278683,-0.230663,-0.180939,-0.146134,-0.233266,-0.191887,-0.211606,-0.212313,-0.215956,-0.209004
168,0,0.253137,0.694316,0.669751,0.170312,-0.216486,-0.28509,-0.656855,-0.150793,-0.25699,-0.221262,-0.218824,-0.313351,2.519214
11388,1,-0.616452,-0.668861,-0.682806,-0.65066,-0.672497,-0.631675,-0.647855,-0.341942,-0.174917,-0.296801,-0.186269,-0.295155,-0.119001
29953,0,-0.616452,-0.638522,-0.635063,-0.569649,-0.653036,-0.652762,-0.642213,-0.101647,0.068915,-0.225692,-0.308063,-0.273162,-0.258168
15063,1,1.992316,0.223029,0.281821,0.34067,0.441726,0.532823,0.593138,-0.142702,-0.122444,-0.137771,-0.12933,-0.130867,-0.135877
15721,0,-0.616452,-0.616725,-0.690983,-0.677929,-0.672497,-0.642613,-0.652724,-0.341942,-0.25699,-0.296801,-0.228718,-0.314136,-0.293382
5453,1,-0.616452,-0.661541,-0.659483,-0.589837,-0.633636,-0.618829,-0.652724,-0.20658,0.035756,-0.15481,-0.136416,-0.314136,-0.293382
22099,0,-0.616452,0.189797,-0.389055,-0.677929,-0.645108,-0.633978,-0.638283,0.052431,-0.25699,-0.196726,-0.30768,-0.231861,0.173959
19214,0,-1.486041,-0.613832,-0.660354,-0.638274,-0.672497,-0.645623,-0.619141,-0.210323,-0.137634,-0.296801,-0.2404,-0.183229,-0.233755
28580,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
8903,0,-0.616452,-0.615408,-0.578538,-0.560319,-0.585884,-0.602249,-0.324798,-0.207787,-0.16845,0.021203,-0.070923,0.970452,-0.13717
3163,1,-0.616452,-0.695642,-0.690983,-0.62172,-0.649802,-0.352167,-0.652724,-0.341942,-0.087809,-0.213878,0.898443,-0.314136,-0.293382
5176,0,-0.616452,-0.559836,-0.55048,-0.533729,-0.517053,-0.33409,-0.479131,0.261814,0.177029,0.271165,0.968596,0.362521,0.881946
23214,1,0.253137,-0.293019,-0.2576,-0.204651,-0.130697,-0.469362,-0.449746,-0.221191,-0.135464,-0.084836,-0.260188,-0.281409,-0.23713
17074,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
1896,0,0.253137,0.036826,0.123895,-0.677972,-0.672544,-0.613927,-0.619258,-0.040064,-0.25699,-0.296801,-0.117202,-0.313743,-0.157871
17563,1,-0.616452,-0.695642,-0.690983,-0.674554,-0.604195,-0.611016,-0.557011,-0.341942,-0.246833,-0.047237,-0.106095,0.058948,-0.276506
23145,0,-0.616452,-0.563734,-0.687274,-0.674295,-0.631584,-0.574073,-0.554761,-0.326002,-0.246052,-0.145949,0.037274,0.067719,-0.293382
21500,0,0.253137,-0.405928,-0.45831,-0.49667,-0.370889,-0.497538,-0.507845,-0.066629,-0.148485,0.240268,0.334288,-0.314136,-0.293382
24411,0,-0.616452,-0.690345,-0.685504,-0.672305,-0.672497,-0.650229,-0.652724,-0.318395,-0.240063,-0.296801,-0.258273,-0.314136,-0.293382
11778,0,-0.616452,-0.575603,-0.42664,-0.464859,-0.430284,-0.536044,-0.482187,0.345977,-0.25699,0.441555,0.184855,0.405851,0.898652
14028,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
15390,0,0.253137,1.852738,1.295076,1.383018,1.583759,1.523725,0.785941,-0.034026,-0.022619,0.049658,0.074935,-0.104685,-0.119001
13617,0,0.253137,0.088921,0.058378,-0.677929,-0.02515,0.025028,0.043814,-0.200904,-0.195619,-0.296801,-0.180397,-0.21576,-0.113376
20734,1,1.992316,-0.259149,-0.250505,-0.237038,-0.209522,-0.148421,-0.104743,-0.341942,-0.25699,-0.296801,-0.180397,-0.183229,-0.293382
